account_id,account_number_masked,bank_name,branch_id,account_type,holder_person_id,opening_date,closing_date,account_status,kyc_status,city,risk_flag,source
ACC007000,XXXX13197000,SYNTH_COOPERATIVE_BANK,BR005,Savings,P003852,2022-12-23,,Active,Verified,Pune,false,SYNTH_KYC_DB
ACC007001,XXXX23547001,SYNTH_COOPERATIVE_BANK,BR005,Joint,P006251,2019-12-30,,Dormant,Verified,Pune,false,SYNTH_LEGACY_BANK
ACC007002,XXXX52017002,SYNTH_REGIONAL_BANK,BR007,Savings,P005417,2024-04-24,,Active,Restricted,Pune,true,SYNTH_KYC_DB
ACC007003,XXXX17807003,SYNTH_UNION_BANK,BR003,Savings,P000079,2022-10-01,,Active,Verified,Pune,false,SYNTH_BANK_CORE
ACC007004,XXXX25957004,SYNTH_STATE_BANK,BR001,Savings,P004969,2024-04-27,,Dormant,Verified,Pune,false,SYNTH_KYC_DB
ACC007005,XXXX85197005,SYNTH_CITY_BANK,BR004,Current,P005374,2013-06-11,,Active,Verified,Pune,false,SYNTH_BANK_CORE
ACC007006,XXXX25137006,SYNTH_UNION_BANK,BR003,Savings,P006048,2025-01-10,,Active,Verified,Pune,false,SYNTH_LEGACY_BANK
ACC007007,XXXX81547007,SYNTH_COMMERCIAL_BANK,BR008,Joint,P001534,2012-10-26,,Active,Restricted,Pune,true,SYNTH_KYC_DB
ACC007008,XXXX70927008,SYNTH_NATIONAL_BANK,BR002,Savings,P002191,2023-03-21,,Active,Verified,Pune,false,SYNTH_KYC_DB
ACC007009,XXXX37417009,SYNTH_STATE_BANK,BR001,Savings,P006044,2026-04-01,,Active,Verified,Pune,false,SYNTH_LEGACY_BANK
ACC007010,XXXX74627010,SYNTH_CITY_BANK,BR004,Savings,P005458,2020-10-17,,Active,Restricted,Pune,true,SYNTH_KYC_DB
ACC007011,XXXX74017011,SYNTH_CITY_BANK,BR004,Savings,P006802,2026-08-15,,Active,Pending,Pune,false,SYNTH_KYC_DB
ACC007012,XXXX38357012,SYNTH_COOPERATIVE_BANK,BR005,Savings,P004299,2016-03-03,,Active,Pending,Pune,false,SYNTH_KYC_DB
ACC007013,XXXX79817013,SYNTH_METRO_BANK,BR006,Savings,P005740,2025-06-26,,Active,Verified,Pune,false,SYNTH_BANK_CORE
ACC007014,XXXX20027014,SYNTH_COOPERATIVE_BANK,BR005,Current,P000298,2023-03-30,2024-02-26,Closed,Verified,Pune,false,SYNTH_LEGACY_BANK
ACC007015,XXXX67047015,SYNTH_CITY_BANK,BR004,Savings,P001275,2017-05-14,,Active,Verified,Pune,false,SYNTH_FINANCE_DB
ACC007016,XXXX81847016,SYNTH_COMMERCIAL_BANK,BR008,Savings,P004524,2025-08-23,,Active,Verified,Pune,false,SYNTH_BANK_CORE
ACC007017,XXXX53747017,SYNTH_UNION_BANK,BR003,Savings,P003087,2015-02-27,,Frozen,Verified,Pune,true,SYNTH_BANK_CORE
ACC007018,XXXX21587018,SYNTH_COMMERCIAL_BANK,BR008,Savings,P005439,2023-01-10,,Active,Verified,Pune,false,SYNTH_LEGACY_BANK
ACC007019,XXXX23737019,SYNTH_COMMERCIAL_BANK,BR008,Savings,P006223,2019-07-20,,Active,Verified,Pune,false,SYNTH_LEGACY_BANK
ACC007020,XXXX98707020,SYNTH_CITY_BANK,BR004,Savings,P001785,2012-01-13,,Active,Verified,Pune,false,SYNTH_BANK_CORE
ACC007021,XXXX94457021,SYNTH_NATIONAL_BANK,BR002,Salary,P006690,2015-12-13,,Active,Verified,Pune,false,SYNTH_FINANCE_DB
ACC007022,XXXX47867022,SYNTH_METRO_BANK,BR006,Joint,P006168,2019-08-02,,Dormant,Verified,Pune,false,SYNTH_FINANCE_DB
ACC007023,XXXX91927023,SYNTH_METRO_BANK,BR006,Savings,P004824,2023-07-17,,Active,Verified,Pune,false,SYNTH_KYC_DB
ACC007024,XXXX31997024,SYNTH_COMMERCIAL_BANK,BR008,Savings,P003539,2018-12-15,2021-12-19,Closed,Verified,Pune,false,SYNTH_FINANCE_DB
ACC007025,XXXX82397025,SYNTH_COOPERATIVE_BANK,BR005,Savings,P002959,2013-11-04,,Active,Verified,Pune,false,SYNTH_FINANCE_DB
ACC007026,XXXX81227026,SYNTH_METRO_BANK,BR006,Savings,P003483,2020-07-09,,Active,Verified,Pune,false,SYNTH_FINANCE_DB
ACC007027,XXXX68157027,SYNTH_UNION_BANK,BR003,Savings,P004457,2017-07-18,,Active,Verified,Pune,false,SYNTH_KYC_DB
ACC007028,XXXX58967028,SYNTH_COMMERCIAL_BANK,BR008,Salary,P003057,2026-07-29,2026-08-18,Closed,Verified,Pune,false,SYNTH_BANK_CORE
ACC007029,XXXX37117029,SYNTH_CITY_BANK,BR004,Business,P002578,2017-10-11,,Dormant,Verified,Pune,false,SYNTH_LEGACY_BANK
ACC007030,XXXX91747030,SYNTH_COOPERATIVE_BANK,BR005,Savings,P002955,2013-08-20,,Active,Verified,Pune,false,SYNTH_LEGACY_BANK
ACC007031,XXXX51947031,SYNTH_COMMERCIAL_BANK,BR008,Current,P006551,2018-10-31,,Active,Verified,Pune,false,SYNTH_BANK_CORE
ACC007032,XXXX14127032,SYNTH_COOPERATIVE_BANK,BR005,Savings,P002407,2021-04-16,,Active,Verified,Pune,false,SYNTH_LEGACY_BANK
ACC007033,XXXX97697033,SYNTH_METRO_BANK,BR006,Savings,P006315,2023-05-25,,Active,Verified,Pune,false,SYNTH_FINANCE_DB
ACC007034,XXXX82887034,SYNTH_NATIONAL_BANK,BR002,Savings,P002969,2023-02-26,,Dormant,Verified,Pune,false,SYNTH_FINANCE_DB
ACC007035,XXXX89737035,SYNTH_REGIONAL_BANK,BR007,Business,P006335,2014-11-27,,Dormant,Verified,Pune,false,SYNTH_KYC_DB
ACC007036,XXXX87987036,SYNTH_REGIONAL_BANK,BR007,Business,P004952,2025-12-05,,Active,Verified,Pune,false,SYNTH_FINANCE_DB
ACC007037,XXXX22987037,SYNTH_COOPERATIVE_BANK,BR005,Savings,P002960,2017-07-02,,Active,Verified,Pune,false,SYNTH_KYC_DB
ACC007038,XXXX36017038,SYNTH_COMMERCIAL_BANK,BR008,Salary,P005438,2021-10-02,,Active,Verified,Pune,false,SYNTH_BANK_CORE
ACC007039,XXXX44447039,SYNTH_REGIONAL_BANK,BR007,Savings,P005078,2017-12-30,,Active,Restricted,Pune,true,SYNTH_LEGACY_BANK
ACC007040,XXXX73757040,SYNTH_COMMERCIAL_BANK,BR008,Salary,P005524,2026-02-07,,Dormant,Verified,Pune,false,SYNTH_BANK_CORE
ACC007041,XXXX32147041,SYNTH_CITY_BANK,BR004,Joint,P004540,2018-01-29,,Active,Verified,Pune,false,SYNTH_FINANCE_DB
ACC007042,XXXX39317042,SYNTH_COMMERCIAL_BANK,BR008,Savings,P005003,2020-09-18,,Active,Verified,Pune,false,SYNTH_KYC_DB
ACC007043,XXXX37727043,SYNTH_COOPERATIVE_BANK,BR005,Savings,P000429,2024-03-28,,Active,Verified,Pune,false,SYNTH_KYC_DB
ACC007044,XXXX62017044,SYNTH_REGIONAL_BANK,BR007,Current,P006802,2013-06-12,2017-09-13,Closed,Verified,Pune,false,SYNTH_BANK_CORE
ACC007045,XXXX65787045,SYNTH_CITY_BANK,BR004,Savings,P002483,2012-04-15,,Active,Verified,Pune,false,SYNTH_BANK_CORE
ACC007046,XXXX13747046,SYNTH_COMMERCIAL_BANK,BR008,Savings,P006860,2012-03-22,,Frozen,Verified,Pune,true,SYNTH_FINANCE_DB
ACC007047,XXXX10427047,SYNTH_STATE_BANK,BR001,Savings,P006992,2015-02-20,,Active,Verified,Pune,false,SYNTH_BANK_CORE
ACC007048,XXXX63707048,SYNTH_REGIONAL_BANK,BR007,Savings,P000456,2022-10-29,,Dormant,Verified,Pune,false,SYNTH_LEGACY_BANK
ACC007049,XXXX12277049,SYNTH_STATE_BANK,BR001,Current,P001734,2020-09-03,,Active,Verified,Pune,false,SYNTH_KYC_DB
ACC007050,XXXX14157050,SYNTH_REGIONAL_BANK,BR007,Joint,P004589,2018-09-23,2026-04-29,Closed,Verified,Pune,false,SYNTH_BANK_CORE
ACC007051,XXXX27567051,SYNTH_UNION_BANK,BR003,Joint,P003718,2023-05-16,,Active,Verified,Pune,false,SYNTH_BANK_CORE
ACC007052,XXXX78587052,SYNTH_NATIONAL_BANK,BR002,Savings,P005290,2017-01-04,,Active,Verified,Pune,false,SYNTH_FINANCE_DB
ACC007053,XXXX54797053,SYNTH_COOPERATIVE_BANK,BR005,Salary,P006103,2020-01-14,2023-01-24,Closed,Pending,Pune,false,SYNTH_BANK_CORE
ACC007054,XXXX42927054,SYNTH_STATE_BANK,BR001,Savings,P001642,2015-11-05,,Active,Verified,Pune,false,SYNTH_FINANCE_DB
ACC007055,XXXX25047055,SYNTH_UNION_BANK,BR003,Current,P004559,2019-02-20,,Dormant,Restricted,Pune,true,SYNTH_KYC_DB
ACC007056,XXXX57407056,SYNTH_UNION_BANK,BR003,Savings,P006040,2020-02-22,,Active,Verified,Pune,false,SYNTH_KYC_DB
ACC007057,XXXX55977057,SYNTH_COOPERATIVE_BANK,BR005,Current,P002990,2022-06-11,,Active,Verified,Pune,false,SYNTH_LEGACY_BANK
ACC007058,XXXX28777058,SYNTH_UNION_BANK,BR003,Savings,P005723,2017-02-28,,Active,Verified,Pune,false,SYNTH_KYC_DB
ACC007059,XXXX73607059,SYNTH_UNION_BANK,BR003,Savings,P004003,2014-05-01,,Dormant,Pending,Pune,false,SYNTH_FINANCE_DB
ACC007060,XXXX41517060,SYNTH_COMMERCIAL_BANK,BR008,Savings,P000599,2019-05-09,,Dormant,Pending,Pune,false,SYNTH_FINANCE_DB
ACC007061,XXXX96337061,SYNTH_REGIONAL_BANK,BR007,Savings,P006588,2022-10-01,,Active,Verified,Pune,false,SYNTH_LEGACY_BANK
ACC007062,XXXX51827062,SYNTH_NATIONAL_BANK,BR002,Savings,P002923,2014-03-31,,Active,Verified,Pune,false,SYNTH_FINANCE_DB
ACC007063,XXXX59717063,SYNTH_REGIONAL_BANK,BR007,Salary,P005651,2025-01-23,,Active,Verified,Pune,false,SYNTH_BANK_CORE
ACC007064,XXXX46307064,SYNTH_CITY_BANK,BR004,Salary,P002199,2025-10-08,,Active,Verified,Pune,false,SYNTH_KYC_DB
ACC007065,XXXX59207065,SYNTH_STATE_BANK,BR001,Current,P003145,2023-08-11,,Active,Expired,Pune,true,SYNTH_KYC_DB
ACC007066,XXXX38937066,SYNTH_NATIONAL_BANK,BR002,Current,P000120,2014-01-08,,Active,Restricted,Pune,true,SYNTH_LEGACY_BANK
ACC007067,XXXX42147067,SYNTH_STATE_BANK,BR001,Business,P003113,2015-03-16,,Active,Verified,Pune,false,SYNTH_LEGACY_BANK
ACC007068,XXXX89167068,SYNTH_NATIONAL_BANK,BR002,Joint,P001510,2012-04-12,,Active,Verified,Pune,false,SYNTH_LEGACY_BANK
ACC007069,XXXX41367069,SYNTH_METRO_BANK,BR006,Savings,P005414,2023-01-04,,Active,Verified,Pune,false,SYNTH_FINANCE_DB
ACC007070,XXXX10627070,SYNTH_STATE_BANK,BR001,Savings,P000699,2014-06-12,,Active,Verified,Pune,false,SYNTH_FINANCE_DB
ACC007071,XXXX48707071,SYNTH_COOPERATIVE_BANK,BR005,Joint,P003359,2014-02-10,,Dormant,Pending,Pune,false,SYNTH_BANK_CORE
ACC007072,XXXX58237072,SYNTH_REGIONAL_BANK,BR007,Savings,P005604,2023-11-09,2026-01-21,Closed,Pending,Pune,false,SYNTH_BANK_CORE
ACC007073,XXXX83567073,SYNTH_REGIONAL_BANK,BR007,Current,P005394,2024-11-09,,Active,Expired,Pune,true,SYNTH_BANK_CORE
ACC007074,XXXX64847074,SYNTH_UNION_BANK,BR003,Savings,P006696,2013-07-13,,Active,Verified,Pune,false,SYNTH_KYC_DB
ACC007075,XXXX19047075,SYNTH_COMMERCIAL_BANK,BR008,Business,P005706,2018-08-10,,Active,Verified,Pune,false,SYNTH_BANK_CORE
ACC007076,XXXX61117076,SYNTH_COOPERATIVE_BANK,BR005,Savings,P006102,2022-08-05,,Active,Expired,Pune,true,SYNTH_LEGACY_BANK
ACC007077,XXXX62557077,SYNTH_COOPERATIVE_BANK,BR005,Savings,P004438,2019-08-01,,Dormant,Verified,Pune,true,SYNTH_FINANCE_DB
ACC007078,XXXX68577078,SYNTH_COMMERCIAL_BANK,BR008,Joint,P000255,2014-10-19,2017-01-02,Closed,Pending,Pune,false,SYNTH_BANK_CORE
ACC007079,XXXX63757079,SYNTH_NATIONAL_BANK,BR002,Savings,P005821,2025-10-06,2026-08-17,Closed,Verified,Pune,false,SYNTH_LEGACY_BANK
ACC007080,XXXX62267080,SYNTH_CITY_BANK,BR004,Savings,P006356,2015-01-14,2018-11-27,Closed,Verified,Pune,false,SYNTH_LEGACY_BANK
ACC007081,XXXX87177081,SYNTH_STATE_BANK,BR001,Savings,P004179,2019-02-19,,Active,Verified,Pune,false,SYNTH_BANK_CORE
ACC007082,XXXX20927082,SYNTH_CITY_BANK,BR004,Savings,P002951,2014-08-04,2014-08-14,Closed,Verified,Pune,false,SYNTH_KYC_DB
ACC007083,XXXX79017083,SYNTH_COOPERATIVE_BANK,BR005,Savings,P005442,2021-01-24,2023-10-11,Closed,Verified,Pune,false,SYNTH_KYC_DB
ACC007084,XXXX85467084,SYNTH_COMMERCIAL_BANK,BR008,Savings,P001160,2021-11-18,,Active,Verified,Pune,false,SYNTH_BANK_CORE
ACC007085,XXXX98247085,SYNTH_REGIONAL_BANK,BR007,Savings,P005118,2022-03-04,,Frozen,Verified,Pune,true,SYNTH_BANK_CORE
ACC007086,XXXX56557086,SYNTH_CITY_BANK,BR004,Joint,P003121,2024-02-22,,Active,Verified,Pune,false,SYNTH_KYC_DB
ACC007087,XXXX79027087,SYNTH_REGIONAL_BANK,BR007,Savings,P000541,2021-09-12,,Active,Verified,Pune,false,SYNTH_KYC_DB
ACC007088,XXXX18747088,SYNTH_METRO_BANK,BR006,Savings,P000712,2017-02-13,,Active,Verified,Pune,false,SYNTH_BANK_CORE
ACC007089,XXXX94917089,SYNTH_REGIONAL_BANK,BR007,Salary,P004647,2020-03-22,,Active,Verified,Pune,false,SYNTH_FINANCE_DB
ACC007090,XXXX35377090,SYNTH_REGIONAL_BANK,BR007,Savings,P000310,2012-01-23,,Active,Verified,Pune,false,SYNTH_KYC_DB
ACC007091,XXXX63187091,SYNTH_REGIONAL_BANK,BR007,Salary,P000722,2014-03-23,,Frozen,Verified,Pune,true,SYNTH_FINANCE_DB
ACC007092,XXXX33947092,SYNTH_STATE_BANK,BR001,Savings,P006508,2016-07-12,,Active,Pending,Pune,false,SYNTH_LEGACY_BANK
ACC007093,XXXX88377093,SYNTH_NATIONAL_BANK,BR002,Savings,P004652,2017-07-05,,Active,Pending,Pune,false,SYNTH_KYC_DB
ACC007094,XXXX82007094,SYNTH_REGIONAL_BANK,BR007,Savings,P005554,2018-11-06,,Active,Verified,Pune,false,SYNTH_LEGACY_BANK
ACC007095,XXXX48827095,SYNTH_METRO_BANK,BR006,Savings,P001367,2019-12-05,,Active,Verified,Pune,false,SYNTH_KYC_DB
ACC007096,XXXX69487096,SYNTH_NATIONAL_BANK,BR002,Current,P005583,2014-01-30,,Active,Verified,Pune,false,SYNTH_LEGACY_BANK
ACC007097,XXXX51307097,SYNTH_REGIONAL_BANK,BR007,Salary,P006697,2016-03-10,,Active,Verified,Pune,false,SYNTH_FINANCE_DB
ACC007098,XXXX97827098,SYNTH_CITY_BANK,BR004,Savings,P003188,2019-08-03,,Dormant,Verified,Pune,false,SYNTH_KYC_DB
ACC007099,XXXX58477099,SYNTH_CITY_BANK,BR004,Business,P004115,2013-08-08,,Active,Verified,Pune,false,SYNTH_KYC_DB
ACC007100,XXXX28017100,SYNTH_STATE_BANK,BR001,Savings,P004565,2014-08-21,,Active,Verified,Pune,false,SYNTH_LEGACY_BANK
ACC007101,XXXX21917101,SYNTH_UNION_BANK,BR003,Savings,P006266,2019-12-17,,Active,Verified,Pune,false,SYNTH_FINANCE_DB
ACC007102,XXXX37247102,SYNTH_NATIONAL_BANK,BR002,Business,P001981,2018-04-10,,Active,Verified,Pune,false,SYNTH_BANK_CORE
ACC007103,XXXX81837103,SYNTH_NATIONAL_BANK,BR002,Savings,P003472,2015-08-17,,Active,Verified,Pune,false,SYNTH_KYC_DB
ACC007104,XXXX24737104,SYNTH_CITY_BANK,BR004,Savings,P002654,2012-03-24,,Dormant,Verified,Pune,false,SYNTH_LEGACY_BANK
ACC007105,XXXX11797105,SYNTH_CITY_BANK,BR004,Joint,P006835,2015-02-23,,Active,Verified,Pune,false,SYNTH_BANK_CORE
ACC007106,XXXX48967106,SYNTH_REGIONAL_BANK,BR007,Savings,P005325,2013-10-24,,Active,Verified,Pune,false,SYNTH_BANK_CORE
ACC007107,XXXX20657107,SYNTH_UNION_BANK,BR003,Savings,P001209,2020-09-11,,Active,Verified,Pune,false,SYNTH_KYC_DB
ACC007108,XXXX71157108,SYNTH_STATE_BANK,BR001,Savings,P001074,2023-03-12,,Frozen,Verified,Pune,true,SYNTH_LEGACY_BANK
ACC007109,XXXX39307109,SYNTH_NATIONAL_BANK,BR002,Current,P006130,2017-06-15,,Active,Verified,Pune,false,SYNTH_BANK_CORE
ACC007110,XXXX12047110,SYNTH_REGIONAL_BANK,BR007,Current,P003428,2025-02-11,2025-06-30,Closed,Verified,Pune,false,SYNTH_BANK_CORE
ACC007111,XXXX72387111,SYNTH_COOPERATIVE_BANK,BR005,Current,P003957,2020-06-27,,Active,Verified,Pune,false,SYNTH_FINANCE_DB
ACC007112,XXXX23987112,SYNTH_NATIONAL_BANK,BR002,Savings,P004004,2021-01-17,,Active,Verified,Pune,false,SYNTH_FINANCE_DB
ACC007113,XXXX59447113,SYNTH_CITY_BANK,BR004,Salary,P000314,2023-01-21,,Active,Pending,Pune,false,SYNTH_KYC_DB
ACC007114,XXXX31727114,SYNTH_REGIONAL_BANK,BR007,Savings,P000522,2013-12-08,,Active,Verified,Pune,false,SYNTH_KYC_DB
ACC007115,XXXX36517115,SYNTH_STATE_BANK,BR001,Current,P005178,2017-03-18,,Frozen,Verified,Pune,true,SYNTH_KYC_DB
ACC007116,XXXX91427116,SYNTH_REGIONAL_BANK,BR007,Savings,P001191,2012-02-16,,Active,Verified,Pune,false,SYNTH_FINANCE_DB
ACC007117,XXXX38737117,SYNTH_COOPERATIVE_BANK,BR005,Salary,P006922,2022-02-23,,Dormant,Verified,Pune,false,SYNTH_LEGACY_BANK
ACC007118,XXXX73987118,SYNTH_CITY_BANK,BR004,Savings,P003079,2016-08-16,2023-07-16,Closed,Pending,Pune,false,SYNTH_KYC_DB
ACC007119,XXXX48717119,SYNTH_COMMERCIAL_BANK,BR008,Savings,P006059,2025-11-18,,Active,Verified,Pune,false,SYNTH_BANK_CORE
ACC007120,XXXX95237120,SYNTH_REGIONAL_BANK,BR007,Savings,P002910,2012-06-01,,Active,Verified,Pune,false,SYNTH_BANK_CORE
ACC007121,XXXX24457121,SYNTH_REGIONAL_BANK,BR007,Current,P006732,2023-07-10,,Active,Verified,Pune,false,SYNTH_KYC_DB
ACC007122,XXXX70667122,SYNTH_CITY_BANK,BR004,Savings,P003202,2021-12-07,,Active,Pending,Pune,false,SYNTH_LEGACY_BANK
ACC007123,XXXX37797123,SYNTH_CITY_BANK,BR004,Business,P003713,2013-10-06,,Dormant,Verified,Pune,false,SYNTH_KYC_DB
ACC007124,XXXX41447124,SYNTH_COMMERCIAL_BANK,BR008,Business,P003056,2019-08-19,,Active,Verified,Pune,false,SYNTH_KYC_DB
ACC007125,XXXX41907125,SYNTH_REGIONAL_BANK,BR007,Savings,P002092,2012-08-12,2018-04-02,Closed,Verified,Pune,false,SYNTH_LEGACY_BANK
ACC007126,XXXX72687126,SYNTH_COOPERATIVE_BANK,BR005,Business,P004829,2020-04-22,,Active,Verified,Pune,false,SYNTH_BANK_CORE
ACC007127,XXXX49537127,SYNTH_STATE_BANK,BR001,Savings,P005705,2014-12-27,,Frozen,Expired,Pune,true,SYNTH_FINANCE_DB
ACC007128,XXXX39017128,SYNTH_METRO_BANK,BR006,Savings,P002380,2014-12-21,,Active,Verified,Pune,false,SYNTH_BANK_CORE
ACC007129,XXXX21797129,SYNTH_NATIONAL_BANK,BR002,Current,P005800,2026-03-31,,Active,Verified,Pune,false,SYNTH_BANK_CORE
ACC007130,XXXX30967130,SYNTH_UNION_BANK,BR003,Savings,P002291,2020-04-30,,Active,Verified,Pune,false,SYNTH_BANK_CORE
ACC007131,XXXX82297131,SYNTH_COOPERATIVE_BANK,BR005,Joint,P004396,2020-07-18,,Active,Verified,Pune,false,SYNTH_FINANCE_DB
ACC007132,XXXX70307132,SYNTH_STATE_BANK,BR001,Current,P005425,2018-09-17,,Active,Verified,Pune,false,SYNTH_BANK_CORE
ACC007133,XXXX27437133,SYNTH_COOPERATIVE_BANK,BR005,Current,P005295,2012-06-19,2015-03-14,Closed,Verified,Pune,false,SYNTH_BANK_CORE
ACC007134,XXXX54137134,SYNTH_CITY_BANK,BR004,Savings,P000558,2018-04-21,,Active,Verified,Pune,false,SYNTH_KYC_DB
ACC007135,XXXX81107135,SYNTH_UNION_BANK,BR003,Joint,P006708,2022-03-03,,Active,Verified,Pune,false,SYNTH_BANK_CORE
ACC007136,XXXX40707136,SYNTH_NATIONAL_BANK,BR002,Savings,P005448,2021-04-28,,Dormant,Verified,Pune,false,SYNTH_BANK_CORE
ACC007137,XXXX99327137,SYNTH_UNION_BANK,BR003,Current,P003127,2022-05-28,,Active,Verified,Pune,false,SYNTH_BANK_CORE
ACC007138,XXXX69217138,SYNTH_UNION_BANK,BR003,Salary,P005760,2014-09-19,,Active,Verified,Pune,false,SYNTH_BANK_CORE
ACC007139,XXXX45147139,SYNTH_UNION_BANK,BR003,Current,P000790,2012-01-03,,Frozen,Verified,Pune,true,SYNTH_LEGACY_BANK
ACC007140,XXXX32197140,SYNTH_UNION_BANK,BR003,Savings,P005347,2025-01-21,,Active,Restricted,Pune,true,SYNTH_KYC_DB
ACC007141,XXXX46727141,SYNTH_COMMERCIAL_BANK,BR008,Savings,P004323,2012-11-26,,Active,Verified,Pune,false,SYNTH_KYC_DB
ACC007142,XXXX41117142,SYNTH_UNION_BANK,BR003,Savings,P005311,2013-12-04,,Dormant,Verified,Pune,false,SYNTH_BANK_CORE
ACC007143,XXXX70397143,SYNTH_COOPERATIVE_BANK,BR005,Savings,P000604,2023-11-26,,Active,Verified,Pune,false,SYNTH_LEGACY_BANK
ACC007144,XXXX74187144,SYNTH_COOPERATIVE_BANK,BR005,Savings,P006657,2018-02-03,,Frozen,Verified,Pune,true,SYNTH_KYC_DB
ACC007145,XXXX40837145,SYNTH_STATE_BANK,BR001,Business,P000255,2015-03-03,,Active,Verified,Pune,false,SYNTH_LEGACY_BANK
ACC007146,XXXX38937146,SYNTH_METRO_BANK,BR006,Business,P003985,2025-05-03,,Active,Pending,Pune,false,SYNTH_LEGACY_BANK
ACC007147,XXXX99827147,SYNTH_UNION_BANK,BR003,Savings,P004561,2017-08-30,,Dormant,Verified,Pune,false,SYNTH_KYC_DB
ACC007148,XXXX76497148,SYNTH_UNION_BANK,BR003,Savings,P000790,2017-07-03,,Active,Verified,Pune,false,SYNTH_KYC_DB
ACC007149,XXXX45837149,SYNTH_COMMERCIAL_BANK,BR008,Joint,P002352,2017-12-13,,Active,Verified,Pune,false,SYNTH_FINANCE_DB
ACC007150,XXXX59827150,SYNTH_UNION_BANK,BR003,Savings,P004190,2019-02-13,,Active,Verified,Pune,false,SYNTH_BANK_CORE
ACC007151,XXXX15347151,SYNTH_CITY_BANK,BR004,Savings,P006660,2020-10-16,,Frozen,Verified,Pune,true,SYNTH_BANK_CORE
ACC007152,XXXX96747152,SYNTH_COMMERCIAL_BANK,BR008,Joint,P005356,2022-07-17,,Dormant,Verified,Pune,false,SYNTH_BANK_CORE
ACC007153,XXXX85287153,SYNTH_CITY_BANK,BR004,Savings,P003117,2017-10-12,,Active,Verified,Pune,false,SYNTH_KYC_DB
ACC007154,XXXX18617154,SYNTH_METRO_BANK,BR006,Joint,P001876,2023-10-26,,Dormant,Verified,Pune,false,SYNTH_LEGACY_BANK
ACC007155,XXXX96007155,SYNTH_CITY_BANK,BR004,Savings,P000751,2022-12-10,,Dormant,Verified,Pune,true,SYNTH_BANK_CORE
ACC007156,XXXX77767156,SYNTH_REGIONAL_BANK,BR007,Savings,P006630,2015-12-11,2022-09-05,Closed,Verified,Pune,false,SYNTH_LEGACY_BANK
ACC007157,XXXX75327157,SYNTH_NATIONAL_BANK,BR002,Savings,P002837,2019-07-13,,Active,Verified,Pune,false,SYNTH_LEGACY_BANK
ACC007158,XXXX12617158,SYNTH_NATIONAL_BANK,BR002,Business,P002908,2024-02-28,,Active,Restricted,Pune,true,SYNTH_KYC_DB
ACC007159,XXXX78867159,SYNTH_STATE_BANK,BR001,Savings,P004253,2025-05-18,,Active,Verified,Pune,false,SYNTH_BANK_CORE
ACC007160,XXXX84417160,SYNTH_STATE_BANK,BR001,Savings,P004821,2016-01-31,,Active,Verified,Pune,false,SYNTH_KYC_DB
ACC007161,XXXX66017161,SYNTH_METRO_BANK,BR006,Savings,P002469,2014-03-18,2026-03-06,Closed,Verified,Pune,false,SYNTH_FINANCE_DB
ACC007162,XXXX11967162,SYNTH_STATE_BANK,BR001,Savings,P004801,2023-03-04,,Active,Verified,Pune,false,SYNTH_KYC_DB
ACC007163,XXXX52257163,SYNTH_NATIONAL_BANK,BR002,Savings,P001581,2019-06-21,,Active,Verified,Pune,false,SYNTH_FINANCE_DB
ACC007164,XXXX39497164,SYNTH_REGIONAL_BANK,BR007,Current,P004295,2020-06-12,,Active,Verified,Pune,false,SYNTH_BANK_CORE
ACC007165,XXXX97437165,SYNTH_REGIONAL_BANK,BR007,Business,P003557,2019-05-28,,Active,Verified,Pune,false,SYNTH_LEGACY_BANK
ACC007166,XXXX75867166,SYNTH_CITY_BANK,BR004,Savings,P002082,2025-08-28,,Dormant,Verified,Pune,false,SYNTH_FINANCE_DB
ACC007167,XXXX25387167,SYNTH_UNION_BANK,BR003,Savings,P001723,2014-10-18,,Active,Verified,Pune,false,SYNTH_FINANCE_DB
ACC007168,XXXX62567168,SYNTH_UNION_BANK,BR003,Savings,P000053,2022-04-30,,Dormant,Verified,Pune,false,SYNTH_BANK_CORE
ACC007169,XXXX32527169,SYNTH_COMMERCIAL_BANK,BR008,Salary,P004900,2018-10-08,,Active,Verified,Pune,false,SYNTH_KYC_DB
ACC007170,XXXX33977170,SYNTH_CITY_BANK,BR004,Current,P003827,2014-05-01,,Active,Expired,Pune,true,SYNTH_KYC_DB
ACC007171,XXXX19507171,SYNTH_COOPERATIVE_BANK,BR005,Joint,P006724,2025-02-08,,Active,Verified,Pune,false,SYNTH_FINANCE_DB
ACC007172,XXXX69407172,SYNTH_COMMERCIAL_BANK,BR008,Current,P005134,2024-08-01,,Frozen,Verified,Pune,true,SYNTH_LEGACY_BANK
ACC007173,XXXX23957173,SYNTH_COOPERATIVE_BANK,BR005,Business,P006522,2017-09-19,,Dormant,Pending,Pune,false,SYNTH_FINANCE_DB
ACC007174,XXXX92037174,SYNTH_STATE_BANK,BR001,Current,P005925,2018-07-12,,Frozen,Verified,Pune,true,SYNTH_BANK_CORE
ACC007175,XXXX83287175,SYNTH_COMMERCIAL_BANK,BR008,Business,P005675,2023-11-02,,Dormant,Verified,Pune,true,SYNTH_FINANCE_DB
ACC007176,XXXX62947176,SYNTH_CITY_BANK,BR004,Savings,P003138,2018-11-25,,Active,Expired,Pune,true,SYNTH_FINANCE_DB
